6.500000000000000222e-01,-4.599417652635828802e+00,5.253149952144329227e-01,1.178228706121444702e-01,1.178228557109832764e-01,1.178227961063385010e-01,1.178228706121444702e-01,1.178229749202728271e-01,1.178230643272399902e-01,1.178231388330459595e-01,1.178232580423355103e-01,1.178235262632369995e-01,1.178236156702041626e-01,1.178237795829772949e-01,1.178242266178131104e-01,1.178242266178131104e-01,1.178241223096847534e-01,1.178234368562698364e-01,1.178220957517623901e-01,1.178193688392639160e-01,1.178153008222579956e-01,1.178093254566192627e-01,1.178007721900939941e-01,1.177900284528732300e-01,1.177774667739868164e-01,1.177645772695541382e-01,1.177542954683303833e-01,1.177521944046020508e-01,1.177657693624496460e-01,1.178073137998580933e-01,1.178923398256301880e-01,1.180400997400283813e-01,1.182724386453628540e-01,1.186104118824005127e-01,1.190673261880874634e-01,1.196383982896804810e-01,1.202857494354248047e-01,1.209149807691574097e-01,1.213469058275222778e-01,1.212829053401947021e-01,1.202671974897384644e-01,1.176546066999435425e-01,1.125912219285964966e-01,1.040299385786056519e-01,9.080296754837036133e-02,7.179644703865051270e-02,4.629291966557502747e-02,1.456490531563758850e-02,-2.123802527785301208e-02,-5.608231946825981140e-02,-8.136585354804992676e-02,-8.458268642425537109e-02,-4.768854007124900818e-02,5.744858458638191223e-02,2.661726474761962891e-01,5.591414570808410645e-01,7.738771438598632812e-01,8.068581223487854004e-01,7.511661052703857422e-01,6.902836561203002930e-01,6.229941248893737793e-01,5.560759902000427246e-01,4.770583212375640869e-01,3.084913790225982666e-01,-1.340263932943344116e-01,-8.635023236274719238e-01,-9.979811310768127441e-01,-9.101806282997131348e-01,-8.784829974174499512e-01,-8.246968388557434082e-01,-7.834477424621582031e-01,-7.263221144676208496e-01,-6.945702433586120605e-01,-6.343300938606262207e-01,-5.672832131385803223e-01,-5.167426466941833496e-01,-4.576534032821655273e-01,-3.349633514881134033e-01,1.357803866267204285e-02,6.575811505317687988e-01,9.721708893775939941e-01,8.994993567466735840e-01,8.327542543411254883e-01,7.929913401603698730e-01,7.316611409187316895e-01,6.472924351692199707e-01,5.749039649963378906e-01,4.883408844470977783e-01,3.068011105060577393e-01,-1.408167630434036255e-01,-8.759402036666870117e-01,-9.956462979316711426e-01,-9.104306101799011230e-01,-8.754464983940124512e-01,-8.248121142387390137e-01,-7.828900218009948730e-01,-7.261084318161010742e-01,-6.937415599822998047e-01,-6.332740783691406250e-01,-5.667362809181213379e-01,-5.160720944404602051e-01,-4.564898908138275146e-01,-3.321934342384338379e-01
7.500000000000000000e-01,-4.677176634877087125e+00,7.319117312329643799e-01,1.019435673952102661e-01,1.019435673952102661e-01,1.019437015056610107e-01,1.019436717033386230e-01,1.019437462091445923e-01,1.019436717033386230e-01,1.019438356161117554e-01,1.019437909126281738e-01,1.019435822963714600e-01,1.019434183835983276e-01,1.019431799650192261e-01,1.019428074359893799e-01,1.019420921802520752e-01,1.019410640001296997e-01,1.019395589828491211e-01,1.019380539655685425e-01,1.019361019134521484e-01,1.019344776868820190e-01,1.019338071346282959e-01,1.019351184368133545e-01,1.019403934478759766e-01,1.019520312547683716e-01,1.019727289676666260e-01,1.020070910453796387e-01,1.020582765340805054e-01,1.021298468112945557e-01,1.022216677665710449e-01,1.023297011852264404e-01,1.024392098188400269e-01,1.025209724903106689e-01,1.025237143039703369e-01,1.023652702569961548e-01,1.019253879785537720e-01,1.010394990444183350e-01,9.949967265129089355e-02,9.706887602806091309e-02,9.351526200771331787e-02,8.868439495563507080e-02,8.261997997760772705e-02,7.575550675392150879e-02,6.919695436954498291e-02,6.509752571582794189e-02,6.710836291313171387e-02,8.083246648311614990e-02,1.141120642423629761e-01,1.765325218439102173e-01,2.758161425590515137e-01,4.061580598354339600e-01,5.320485830307006836e-01,6.014659404754638672e-01,5.993379950523376465e-01,5.577336549758911133e-01,5.057119131088256836e-01,4.439316689968109131e-01,3.134486973285675049e-01,-6.892403960227966309e-02,-7.773941755294799805e-01,-1.000889182090759277e+00,-9.135667085647583008e-01,-8.753798604011535645e-01,-8.179556131362915039e-01,-7.766915559768676758e-01,-7.155014276504516602e-01,-6.768175959587097168e-01,-6.081631183624267578e-01,-5.368470549583435059e-01,-4.799984991550445557e-01,-3.662823140621185303e-01,-3.640649840235710144e-02,6.275566220283508301e-01,9.904962778091430664e-01,9.059359431266784668e-01,8.446255326271057129e-01,8.069860339164733887e-01,7.545601725578308105e-01,6.871370673179626465e-01,6.126485466957092285e-01,5.547445416450500488e-01,4.342210888862609863e-01,2.193165868520736694e-01,-3.554359972476959229e-01,-9.725936055183410645e-01,-9.537623524665832520e-01,-9.024105072021484375e-01,-8.452165722846984863e-01,-8.089070916175842285e-01,-7.485426664352416992e-01,-7.016761302947998047e-01,-6.520981192588806152e-01,-5.773851275444030762e-01,-5.143917202949523926e-01,-4.472184777259826660e-01,-2.728604972362518311e-01,2.007835954427719116e-01,8.648547530174255371e-01,9.664973616600036621e-01,8.713917136192321777e-01,8.349236845970153809e-01,7.838258147239685059e-01,7.333124279975891113e-01
7.500000000000000000e-01,-4.677176634877087125e+00,7.319117312329643799e-01,1.019435673952102661e-01,1.019435673952102661e-01,1.019437015056610107e-01,1.019436717033386230e-01,1.019437462091445923e-01,1.019436717033386230e-01,1.019438356161117554e-01,1.019437909126281738e-01,1.019435822963714600e-01,1.019434183835983276e-01,1.019431799650192261e-01,1.019428074359893799e-01,1.019420921802520752e-01,1.019410640001296997e-01,1.019395589828491211e-01,1.019380539655685425e-01,1.019361019134521484e-01,1.019344776868820190e-01,1.019338071346282959e-01,1.019351184368133545e-01,1.019403934478759766e-01,1.019520312547683716e-01,1.019727289676666260e-01,1.020070910453796387e-01,1.020582765340805054e-01,1.021298468112945557e-01,1.022216677665710449e-01,1.023297011852264404e-01,1.024392098188400269e-01,1.025209724903106689e-01,1.025237143039703369e-01,1.023652702569961548e-01,1.019253879785537720e-01,1.010394990444183350e-01,9.949967265129089355e-02,9.706887602806091309e-02,9.351526200771331787e-02,8.868439495563507080e-02,8.261997997760772705e-02,7.575550675392150879e-02,6.919695436954498291e-02,6.509752571582794189e-02,6.710836291313171387e-02,8.083246648311614990e-02,1.141120642423629761e-01,1.765325218439102173e-01,2.758161425590515137e-01,4.061580598354339600e-01,5.320485830307006836e-01,6.014659404754638672e-01,5.993379950523376465e-01,5.577336549758911133e-01,5.057119131088256836e-01,4.439316689968109131e-01,3.134486973285675049e-01,-6.892403960227966309e-02,-7.773941755294799805e-01,-1.000889182090759277e+00,-9.135667085647583008e-01,-8.753798604011535645e-01,-8.179556131362915039e-01,-7.766915559768676758e-01,-7.155014276504516602e-01,-6.768175959587097168e-01,-6.081631183624267578e-01,-5.368470549583435059e-01,-4.799984991550445557e-01,-3.662823140621185303e-01,-3.640649840235710144e-02,6.275566220283508301e-01,9.904962778091430664e-01,9.059359431266784668e-01,8.446255326271057129e-01,8.069860339164733887e-01,7.545601725578308105e-01,6.871370673179626465e-01,6.126485466957092285e-01,5.547445416450500488e-01,4.342210888862609863e-01,2.193165868520736694e-01,-3.554359972476959229e-01,-9.725936055183410645e-01,-9.537623524665832520e-01,-9.024105072021484375e-01,-8.452165722846984863e-01,-8.089070916175842285e-01,-7.485426664352416992e-01,-7.016761302947998047e-01,-6.520981192588806152e-01,-5.773851275444030762e-01,-5.143917202949523926e-01,-4.472184777259826660e-01,-2.728604972362518311e-01,2.007835954427719116e-01,8.648547530174255371e-01,9.664973616600036621e-01,8.713917136192321777e-01,8.349236845970153809e-01,7.838258147239685059e-01,7.333124279975891113e-01
9.499999999999999556e-01,-4.772398347928052509e+00,1.020599031985295113e+00,4.777598753571510315e-02,4.777601733803749084e-02,4.777598753571510315e-02,4.777603223919868469e-02,4.777606204152107239e-02,4.777600243687629700e-02,4.777597263455390930e-02,4.777589812874794006e-02,4.777598753571510315e-02,4.777619615197181702e-02,4.777621105313301086e-02,4.777643457055091858e-02,4.777658358216285706e-02,4.777679219841957092e-02,4.777698591351509094e-02,4.777712002396583557e-02,4.777712002396583557e-02,4.777695611119270325e-02,4.777613654732704163e-02,4.777424409985542297e-02,4.777101054787635803e-02,4.776576533913612366e-02,4.775800183415412903e-02,4.774761572480201721e-02,4.773410037159919739e-02,4.771882668137550354e-02,4.770371690392494202e-02,4.769373312592506409e-02,4.769748821854591370e-02,4.772839322686195374e-02,4.780650511384010315e-02,4.795849695801734924e-02,4.821916297078132629e-02,4.862758889794349670e-02,4.922087863087654114e-02,5.002215877175331116e-02,5.101661756634712219e-02,5.211824551224708557e-02,5.311827734112739563e-02,5.361605063080787659e-02,5.293403938412666321e-02,5.001937225461006165e-02,4.333897307515144348e-02,3.078890219330787659e-02,9.638149291276931763e-03,-2.339349314570426941e-02,-7.164259254932403564e-02,-1.367945373058319092e-01,-2.145862132310867310e-01,-2.885428667068481445e-01,-3.321636617183685303e-01,-3.301725685596466064e-01,-2.830896675586700439e-01,-1.573022305965423584e-01,1.524838656187057495e-01,6.597796678543090820e-01,9.347314834594726562e-01,8.950572609901428223e-01,8.313180804252624512e-01,7.815800309181213379e-01,7.488847374916076660e-01,7.019006013870239258e-01,6.447253227233886719e-01,6.024350523948669434e-01,5.260667800903320312e-01,4.291336536407470703e-01,2.535844445228576660e-01,-2.270854562520980835e-01,-8.714146018028259277e-01,-9.599251151084899902e-01,-8.974583745002746582e-01,-8.334918022155761719e-01,-7.883536219596862793e-01,-7.292934060096740723e-01,-6.667919754981994629e-01,-6.008677482604980469e-01,-5.130800604820251465e-01,-4.088236987590789795e-01,-1.323371529579162598e-01,5.106849670410156250e-01,1.008082985877990723e+00,9.324901700019836426e-01,8.695524334907531738e-01,8.400341868400573730e-01,7.858375906944274902e-01,7.501530647277832031e-01,6.787405014038085938e-01,6.353628039360046387e-01,5.736483335494995117e-01,4.838107824325561523e-01,3.660466372966766357e-01,8.080554008483886719e-02,-5.605247020721435547e-01,-9.758221507072448730e-01,-9.257135391235351562e-01,-8.690178394317626953e-01,-8.088132739067077637e-01,-7.669264674186706543e-01,-6.974043846130371094e-01,-6.401861310005187988e-01
4.500000000000000111e-01,-4.371477102690903394e+00,-2.231101921054399195e-01,6.692443788051605225e-02,6.692436337471008301e-02,6.692442297935485840e-02,6.692439317703247070e-02,6.692431867122650146e-02,6.692430377006530762e-02,6.692416965961456299e-02,6.692406535148620605e-02,6.692376732826232910e-02,6.692366302013397217e-02,6.692332029342651367e-02,6.692332029342651367e-02,6.692340970039367676e-02,6.692370772361755371e-02,6.692424416542053223e-02,6.692537665367126465e-02,6.692689657211303711e-02,6.692942976951599121e-02,6.693254411220550537e-02,6.693667173385620117e-02,6.694139540195465088e-02,6.694652140140533447e-02,6.695137917995452881e-02,6.695500016212463379e-02,6.695549190044403076e-02,6.695106625556945801e-02,6.693875789642333984e-02,6.691506505012512207e-02,6.687574088573455811e-02,6.681741774082183838e-02,6.673631072044372559e-02,6.663061678409576416e-02,6.650166213512420654e-02,6.635561585426330566e-02,6.620649993419647217e-02,6.607837975025177002e-02,6.600932776927947998e-02,6.605343520641326904e-02,6.628407537937164307e-02,6.679339706897735596e-02,6.768998503684997559e-02,6.909109652042388916e-02,7.110847532749176025e-02,7.382316887378692627e-02,7.725021243095397949e-02,8.128699660301208496e-02,8.564767241477966309e-02,8.978056907653808594e-02,9.277769923210144043e-02,9.327682852745056152e-02,8.938018977642059326e-02,7.859921455383300781e-02,5.787545815110206604e-02,2.376542612910270691e-02,-2.696369215846061707e-02,-9.587487578392028809e-02,-1.802338957786560059e-01,-2.706142365932464600e-01,-3.526355922222137451e-01,-4.132054448127746582e-01,-4.440234601497650146e-01,-4.398322403430938721e-01,-3.942939341068267822e-01,-2.917982637882232666e-01,-9.574563801288604736e-02,2.418560534715652466e-01,6.536822319030761719e-01,8.594977855682373047e-01,8.336516618728637695e-01,7.692277431488037109e-01,7.026227116584777832e-01,6.008154153823852539e-01,5.069980621337890625e-01,3.789407908916473389e-01,2.800703421235084534e-02,-7.094543576240539551e-01,-1.048208117485046387e+00,-9.118078351020812988e-01,-9.022547602653503418e-01,-8.519151806831359863e-01,-8.228711485862731934e-01,-7.597981095314025879e-01,-7.358287572860717773e-01,-7.055142521858215332e-01,-6.596820950508117676e-01,-6.061945557594299316e-01,-5.544893741607666016e-01,-5.104272961616516113e-01,-4.765165150165557861e-01,-4.400735497474670410e-01,-3.526892364025115967e-01,-1.223584562540054321e-01,3.445473611354827881e-01,8.404494524002075195e-01,9.356577992439270020e-01,8.434515595436096191e-01,7.900620102882385254e-01,7.163479328155517578e-01,6.098225712776184082e-01,5.174422264099121094e-01
8.499999999999999778e-01,-4.734634870254967431e+00,8.860421543992307303e-01,7.546943426132202148e-02,7.546950876712799072e-02,7.546943426132202148e-02,7.546946406364440918e-02,7.546946406364440918e-02,7.546962797641754150e-02,7.546958327293395996e-02,7.546967267990112305e-02,7.546997070312500000e-02,7.547003030776977539e-02,7.547037303447723389e-02,7.547087967395782471e-02,7.547128200531005859e-02,7.547168433666229248e-02,7.547171413898468018e-02,7.547131180763244629e-02,7.546979188919067383e-02,7.546666264533996582e-02,7.546119391918182373e-02,7.545202970504760742e-02,7.543845474720001221e-02,7.541979849338531494e-02,7.539577782154083252e-02,7.536822557449340820e-02,7.534068822860717773e-02,7.532210648059844971e-02,7.532663643360137939e-02,7.537864148616790771e-02,7.551220059394836426e-02,7.577528059482574463e-02,7.622759044170379639e-02,7.693710923194885254e-02,7.796758413314819336e-02,7.935644686222076416e-02,8.107522130012512207e-02,8.296808600425720215e-02,8.466440439224243164e-02,8.546131849288940430e-02,8.417896926403045654e-02,7.899361848831176758e-02,6.725728511810302734e-02,4.531564190983772278e-02,8.376408368349075317e-03,-4.926308616995811462e-02,-1.324163079261779785e-01,-2.386259883642196655e-01,-3.466903567314147949e-01,-4.208855032920837402e-01,-4.497371017932891846e-01,-4.492452442646026611e-01,-4.061133563518524170e-01,-2.628579139709472656e-01,9.914374351501464844e-02,6.869674324989318848e-01,9.610764384269714355e-01,8.942503333091735840e-01,8.302129507064819336e-01,7.853255867958068848e-01,7.484441399574279785e-01,6.915609240531921387e-01,6.274942159652709961e-01,5.769914984703063965e-01,4.798473417758941650e-01,3.371492624282836914e-01,-2.766588702797889709e-02,-7.301912903785705566e-01,-9.944817423820495605e-01,-9.161819815635681152e-01,-8.662725090980529785e-01,-8.105018734931945801e-01,-7.682271003723144531e-01,-7.034104466438293457e-01,-6.541315913200378418e-01,-5.790093541145324707e-01,-5.022072196006774902e-01,-4.131284356117248535e-01,-1.479790657758712769e-01,4.724604785442352295e-01,9.913724660873413086e-01,9.323440194129943848e-01,8.595435619354248047e-01,8.303248286247253418e-01,7.767664194107055664e-01,7.322293519973754883e-01,6.541746258735656738e-01,6.087895035743713379e-01,5.300918221473693848e-01,4.134372770786285400e-01,1.865471899509429932e-01,-3.995979130268096924e-01,-9.695715308189392090e-01,-9.444547891616821289e-01,-8.929805755615234375e-01,-8.307121396064758301e-01,-7.940092682838439941e-01,-7.298867106437683105e-01,-6.786624193191528320e-01,-6.162025928497314453e-01,-5.359152555465698242e-01,-4.623599350452423096e-01
1.149999999999999911e+00,-4.794166400971289654e+00,1.305859922712125254e+00,8.206594735383987427e-03,8.206684142351150513e-03,8.206609636545181274e-03,8.206654340028762817e-03,8.206654340028762817e-03,8.206803351640701294e-03,8.206937462091445923e-03,8.207131177186965942e-03,8.207250386476516724e-03,8.207295089960098267e-03,8.207250386476516724e-03,8.206982165575027466e-03,8.206296712160110474e-03,8.205283433198928833e-03,8.203376084566116333e-03,8.200291544198989868e-03,8.196268230676651001e-03,8.190799504518508911e-03,8.183855563402175903e-03,8.176315575838088989e-03,8.169580250978469849e-03,8.165512233972549438e-03,8.169014006853103638e-03,8.185971528291702271e-03,8.225370198488235474e-03,8.299384266138076782e-03,8.422587066888809204e-03,8.611742407083511353e-03,8.881438523530960083e-03,9.240496903657913208e-03,9.681154042482376099e-03,1.016670837998390198e-02,1.061205938458442688e-02,1.085643842816352844e-02,1.063350215554237366e-02,9.534958750009536743e-03,6.975445896387100220e-03,2.168390899896621704e-03,-5.879711359739303589e-03,-1.832396909594535828e-02,-3.634528443217277527e-02,-6.082377955317497253e-02,-9.164619445800781250e-02,-1.263731122016906738e-01,-1.580768078565597534e-01,-1.727539747953414917e-01,-1.479175537824630737e-01,-5.407704040408134460e-02,1.409137696027755737e-01,4.393376111984252930e-01,7.132884263992309570e-01,8.180302977561950684e-01,8.010292649269104004e-01,7.551111578941345215e-01,7.186647057533264160e-01,6.880679130554199219e-01,6.529431939125061035e-01,6.214821934700012207e-01,5.758290290832519531e-01,5.223408341407775879e-01,4.681391716003417969e-01,3.766758739948272705e-01,1.371940821409225464e-01,-3.829908668994903564e-01,-8.839033842086791992e-01,-9.264059662818908691e-01,-8.581288456916809082e-01,-7.948355078697204590e-01,-7.410587072372436523e-01,-6.636334657669067383e-01,-5.894337296485900879e-01,-4.874022305011749268e-01,-3.059687912464141846e-01,1.595026105642318726e-01,8.714668154716491699e-01,9.953718781471252441e-01,9.104999899864196777e-01,8.928492665290832520e-01,8.326020836830139160e-01,7.941892743110656738e-01,7.543613314628601074e-01,6.999822258949279785e-01,6.591334939002990723e-01,6.056054830551147461e-01,5.441184639930725098e-01,4.866437911987304688e-01,4.226555824279785156e-01,2.664507329463958740e-01,-1.157019287347793579e-01,-7.146790027618408203e-01,-9.396328926086425781e-01,-8.921019434928894043e-01,-8.201530575752258301e-01,-7.665312886238098145e-01,-7.009363174438476562e-01,-6.232178807258605957e-01,-5.392796993255615234e-01,-4.068490564823150635e-01,-9.898568689823150635e-02,5.591498613357543945e-01
8.499999999999999778e-01,-4.734634870254967431e+00,8.860421543992307303e-01,7.546943426132202148e-02,7.546950876712799072e-02,7.546943426132202148e-02,7.546946406364440918e-02,7.546946406364440918e-02,7.546962797641754150e-02,7.546958327293395996e-02,7.546967267990112305e-02,7.546997070312500000e-02,7.547003030776977539e-02,7.547037303447723389e-02,7.547087967395782471e-02,7.547128200531005859e-02,7.547168433666229248e-02,7.547171413898468018e-02,7.547131180763244629e-02,7.546979188919067383e-02,7.546666264533996582e-02,7.546119391918182373e-02,7.545202970504760742e-02,7.543845474720001221e-02,7.541979849338531494e-02,7.539577782154083252e-02,7.536822557449340820e-02,7.534068822860717773e-02,7.532210648059844971e-02,7.532663643360137939e-02,7.537864148616790771e-02,7.551220059394836426e-02,7.577528059482574463e-02,7.622759044170379639e-02,7.693710923194885254e-02,7.796758413314819336e-02,7.935644686222076416e-02,8.107522130012512207e-02,8.296808600425720215e-02,8.466440439224243164e-02,8.546131849288940430e-02,8.417896926403045654e-02,7.899361848831176758e-02,6.725728511810302734e-02,4.531564190983772278e-02,8.376408368349075317e-03,-4.926308616995811462e-02,-1.324163079261779785e-01,-2.386259883642196655e-01,-3.466903567314147949e-01,-4.208855032920837402e-01,-4.497371017932891846e-01,-4.492452442646026611e-01,-4.061133563518524170e-01,-2.628579139709472656e-01,9.914374351501464844e-02,6.869674324989318848e-01,9.610764384269714355e-01,8.942503333091735840e-01,8.302129507064819336e-01,7.853255867958068848e-01,7.484441399574279785e-01,6.915609240531921387e-01,6.274942159652709961e-01,5.769914984703063965e-01,4.798473417758941650e-01,3.371492624282836914e-01,-2.766588702797889709e-02,-7.301912903785705566e-01,-9.944817423820495605e-01,-9.161819815635681152e-01,-8.662725090980529785e-01,-8.105018734931945801e-01,-7.682271003723144531e-01,-7.034104466438293457e-01,-6.541315913200378418e-01,-5.790093541145324707e-01,-5.022072196006774902e-01,-4.131284356117248535e-01,-1.479790657758712769e-01,4.724604785442352295e-01,9.913724660873413086e-01,9.323440194129943848e-01,8.595435619354248047e-01,8.303248286247253418e-01,7.767664194107055664e-01,7.322293519973754883e-01,6.541746258735656738e-01,6.087895035743713379e-01,5.300918221473693848e-01,4.134372770786285400e-01,1.865471899509429932e-01,-3.995979130268096924e-01,-9.695715308189392090e-01,-9.444547891616821289e-01,-8.929805755615234375e-01,-8.307121396064758301e-01,-7.940092682838439941e-01,-7.298867106437683105e-01,-6.786624193191528320e-01,-6.162025928497314453e-01,-5.359152555465698242e-01,-4.623599350452423096e-01
8.000000000000000444e-01,-4.708435581853965601e+00,8.131473211763720066e-01,8.934386074542999268e-02,8.934384584426879883e-02,8.934389054775238037e-02,8.934387564659118652e-02,8.934378623962402344e-02,8.934375643730163574e-02,8.934383094310760498e-02,8.934389054775238037e-02,8.934386074542999268e-02,8.934429287910461426e-02,8.934444189071655273e-02,8.934476971626281738e-02,8.934545516967773438e-02,8.934621512889862061e-02,8.934740722179412842e-02,8.934858441352844238e-02,8.934934437274932861e-02,8.934958279132843018e-02,8.934840559959411621e-02,8.934454619884490967e-02,8.933681249618530273e-02,8.932289481163024902e-02,8.929997682571411133e-02,8.926640450954437256e-02,8.921994268894195557e-02,8.916069567203521729e-02,8.909218013286590576e-02,8.902531862258911133e-02,8.898015320301055908e-02,8.899335563182830811e-02,8.912189304828643799e-02,8.944943547248840332e-02,9.008936583995819092e-02,9.118318557739257812e-02,9.288889169692993164e-02,9.535081684589385986e-02,9.864430129528045654e-02,1.026804000139236450e-01,1.070615947246551514e-01,1.108806282281875610e-01,1.124586910009384155e-01,1.090310215950012207e-01,9.637190401554107666e-02,6.830011308193206787e-02,1.599978283047676086e-02,-7.234624028205871582e-02,-2.076452821493148804e-01,-3.788685500621795654e-01,-5.225157737731933594e-01,-5.829506516456604004e-01,-5.958943367004394531e-01,-5.972672700881958008e-01,-5.670374035835266113e-01,-4.879018366336822510e-01,-3.230403363704681396e-01,6.703294813632965088e-02,7.138695716857910156e-01,9.751992821693420410e-01,8.912007212638854980e-01,8.324592709541320801e-01,7.927743792533874512e-01,7.511674761772155762e-01,6.852118372917175293e-01,6.184697747230529785e-01,5.616447329521179199e-01,4.500358700752258301e-01,2.665689885616302490e-01,-2.307783216238021851e-01,-9.076949954032897949e-01,-9.703363776206970215e-01,-9.056924581527709961e-01,-8.506556153297424316e-01,-8.074252605438232422e-01,-7.530762553215026855e-01,-6.987220644950866699e-01,-6.482505798339843750e-01,-5.717129111289978027e-01,-5.033349990844726562e-01,-4.218595921993255615e-01,-1.832048296928405762e-01,3.996183872222900391e-01,9.678760766983032227e-01,9.397176504135131836e-01,8.583862185478210449e-01,8.295494914054870605e-01,7.752317786216735840e-01,7.269292473793029785e-01,6.455158591270446777e-01,5.970763564109802246e-01,5.113972425460815430e-01,3.766063749790191650e-01,7.398277521133422852e-02,-6.102423071861267090e-01,-1.007753491401672363e+00,-9.249628186225891113e-01,-8.833602070808410645e-01,-8.222249150276184082e-01,-7.879417538642883301e-01,-7.211553454399108887e-01,-6.772798299789428711e-01
4.000000000000000222e-01,-4.292720845672524099e+00,-5.174725444261979446e-01,2.675019577145576477e-02,2.675015851855278015e-02,2.675006166100502014e-02,2.675009146332740784e-02,2.675007656216621399e-02,2.675015106797218323e-02,2.674998715519905090e-02,2.675009146332740784e-02,2.675016596913337708e-02,2.675016596913337708e-02,2.675019577145576477e-02,2.675037458539009094e-02,2.675061300396919250e-02,2.675085142254829407e-02,2.675126865506172180e-02,2.675159648060798645e-02,2.675187960267066956e-02,2.675213292241096497e-02,2.675232663750648499e-02,2.675231173634529114e-02,2.675196155905723572e-02,2.675114944577217102e-02,2.674956992268562317e-02,2.674708887934684753e-02,2.674352005124092102e-02,2.673877403140068054e-02,2.673267200589179993e-02,2.672526612877845764e-02,2.671715989708900452e-02,2.670898661017417908e-02,2.670185640454292297e-02,2.669792249798774719e-02,2.669947221875190735e-02,2.670988813042640686e-02,2.673323825001716614e-02,2.677414193749427795e-02,2.683741226792335510e-02,2.692757919430732727e-02,2.704778686165809631e-02,2.719869092106819153e-02,2.737623080611228943e-02,2.756993100047111511e-02,2.776001766324043274e-02,2.791497483849525452e-02,2.798773720860481262e-02,2.791487053036689758e-02,2.761441841721534729e-02,2.698807790875434875e-02,2.592402324080467224e-02,2.430896833539009094e-02,2.204197272658348083e-02,1.905979588627815247e-02,1.537007465958595276e-02,1.109516248106956482e-02,6.524968892335891724e-03,2.176422625780105591e-03,-1.146730035543441772e-03,-2.299923449754714966e-03,2.418272197246551514e-04,8.399147540330886841e-03,2.446575835347175598e-02,5.101216956973075867e-02,9.061758220195770264e-02,1.452084034681320190e-01,2.146422117948532104e-01,2.943324744701385498e-01,3.728869259357452393e-01,4.325535595417022705e-01,4.537187814712524414e-01,4.187109172344207764e-01,3.090960979461669922e-01,8.845074474811553955e-02,-3.439013957977294922e-01,-8.764867186546325684e-01,-9.683846831321716309e-01,-8.878579735755920410e-01,-8.499361872673034668e-01,-8.163704276084899902e-01,-7.745842337608337402e-01,-7.378187775611877441e-01,-7.201244235038757324e-01,-6.823833584785461426e-01,-6.282230019569396973e-01,-5.782785415649414062e-01,-5.345839858055114746e-01,-5.016782283782958984e-01,-4.793306291103363037e-01,-4.512392580509185791e-01,-3.809887468814849854e-01,-2.074296623468399048e-01,1.520877331495285034e-01,6.609099507331848145e-01,9.217989444732666016e-01,8.771053552627563477e-01,7.976191043853759766e-01,7.381030917167663574e-01,6.291451454162597656e-01,5.240699648857116699e-01,4.064980447292327881e-01,9.141556918621063232e-02
