8.000000000000000444e-01,2.783766293796463565e+00,-5.263667354912017204e-01,1.498081806075368672e-02,-9.410119801759719849e-02,-9.410120546817779541e-02,-9.410125017166137695e-02,-9.410113096237182617e-02,-9.410126507282257080e-02,-9.410132467746734619e-02,-9.410129487514495850e-02,-9.410117566585540771e-02,-9.410110116004943848e-02,-9.410096704959869385e-02,-9.410091489553451538e-02,-9.410087764263153076e-02,-9.410084038972854614e-02,-9.410069882869720459e-02,-9.410076588392257690e-02,-9.410083293914794922e-02,-9.410074353218078613e-02,-9.410067647695541382e-02,-9.410077333450317383e-02,-9.410117566585540771e-02,-9.410142898559570312e-02,-9.410187602043151855e-02,-9.410215914249420166e-02,-9.410241246223449707e-02,-9.410257637500762939e-02,-9.410262107849121094e-02,-9.410275518894195557e-02,-9.410266578197479248e-02,-9.410228580236434937e-02,-9.410174190998077393e-02,-9.410102665424346924e-02,-9.409970045089721680e-02,-9.409856796264648438e-02,-9.409742057323455811e-02,-9.409603476524353027e-02,-9.409502148628234863e-02,-9.409418702125549316e-02,-9.409429132938385010e-02,-9.409469366073608398e-02,-9.409612417221069336e-02,-9.409858286380767822e-02,-9.410187602043151855e-02,-9.410604834556579590e-02,-9.411102533340454102e-02,-9.411638230085372925e-02,-9.412154555320739746e-02,-9.412597119808197021e-02,-9.412924945354461670e-02,-9.413030743598937988e-02,-9.412848204374313354e-02,-9.412300586700439453e-02,-9.411364793777465820e-02,-9.409991651773452759e-02,-9.408254921436309814e-02,-9.406191110610961914e-02,-9.403972327709197998e-02,-9.401738643646240234e-02,-9.399759769439697266e-02,-9.398350119590759277e-02,-9.397791326045989990e-02,-9.398399293422698975e-02,-9.400504827499389648e-02,-9.404257684946060181e-02,-9.409759193658828735e-02,-9.416922181844711304e-02,-9.425469487905502319e-02,-9.434838593006134033e-02,-9.444281458854675293e-02,-9.452792257070541382e-02,-9.459131956100463867e-02,-9.462013840675354004e-02,-9.460068494081497192e-02,-9.452095627784729004e-02,-9.437178820371627808e-02,-9.414892643690109253e-02,-9.385532140731811523e-02,-9.350180625915527344e-02,-9.310935437679290771e-02,-9.270949661731719971e-02,-9.234331548213958740e-02,-9.206117689609527588e-02,-9.190364181995391846e-02,-9.195192158222198486e-02,-9.224539995193481445e-02,-9.285438060760498047e-02,-9.377285093069076538e-02,-9.499950706958770752e-02,-9.651194512844085693e-02,-9.819610416889190674e-02,-9.994302690029144287e-02,-1.015581935644149780e-01,-1.028853505849838257e-01,-1.036210358142852783e-01,-1.034984588623046875e-01,-1.023091971874237061e-01,-9.988296031951904297e-02,-9.608757495880126953e-02,-9.096385538578033447e-02,-8.470803499221801758e-02,-7.764208316802978516e-02
7.500000000000000000e-01,2.811484694358599157e+00,-3.839627424901493891e-01,5.771389930418174830e-02,-1.235800087451934814e-01,-1.235799938440322876e-01,-1.235798597335815430e-01,-1.235797256231307983e-01,-1.235797554254531860e-01,-1.235798001289367676e-01,-1.235797554254531860e-01,-1.235797405242919922e-01,-1.235797554254531860e-01,-1.235798746347427368e-01,-1.235798895359039307e-01,-1.235799491405487061e-01,-1.235799640417098999e-01,-1.235800087451934814e-01,-1.235800683498382568e-01,-1.235804259777069092e-01,-1.235805302858352661e-01,-1.235805302858352661e-01,-1.235804855823516846e-01,-1.235803812742233276e-01,-1.235802620649337769e-01,-1.235801726579666138e-01,-1.235797107219696045e-01,-1.235793679952621460e-01,-1.235789656639099121e-01,-1.235786825418472290e-01,-1.235781610012054443e-01,-1.235779225826263428e-01,-1.235778480768203735e-01,-1.235777586698532104e-01,-1.235779970884323120e-01,-1.235786378383636475e-01,-1.235794574022293091e-01,-1.235806345939636230e-01,-1.235818713903427124e-01,-1.235835403203964233e-01,-1.235848069190979004e-01,-1.235859990119934082e-01,-1.235870271921157837e-01,-1.235871911048889160e-01,-1.235868036746978760e-01,-1.235855668783187866e-01,-1.235833615064620972e-01,-1.235802322626113892e-01,-1.235761493444442749e-01,-1.235715299844741821e-01,-1.235665231943130493e-01,-1.235618591308593750e-01,-1.235578656196594238e-01,-1.235554069280624390e-01,-1.235550045967102051e-01,-1.235575377941131592e-01,-1.235629916191101074e-01,-1.235717535018920898e-01,-1.235837638378143311e-01,-1.235982924699783325e-01,-1.236145794391632080e-01,-1.236311942338943481e-01,-1.236461400985717773e-01,-1.236578822135925293e-01,-1.236638277769088745e-01,-1.236620396375656128e-01,-1.236504465341567993e-01,-1.236281991004943848e-01,-1.235945522785186768e-01,-1.235507875680923462e-01,-1.234988421201705933e-01,-1.234427243471145630e-01,-1.233873516321182251e-01,-1.233394742012023926e-01,-1.233059316873550415e-01,-1.232943832874298096e-01,-1.233118474483489990e-01,-1.233634799718856812e-01,-1.234529465436935425e-01,-1.235793530941009521e-01,-1.237385571002960205e-01,-1.239207983016967773e-01,-1.241120994091033936e-01,-1.242928504943847656e-01,-1.244408786296844482e-01,-1.245304644107818604e-01,-1.245370209217071533e-01,-1.244384944438934326e-01,-1.242186278104782104e-01,-1.238708496093750000e-01,-1.234010010957717896e-01,-1.228302270174026489e-01,-1.221963614225387573e-01,-1.215538680553436279e-01,-1.209725290536880493e-01,-1.205326914787292480e-01,-1.203202605247497559e-01,-1.204170137643814087e-01,-1.208921670913696289e-01,-1.217897832393646240e-01,-1.231169104576110840e-01,-1.248381435871124268e-01,-1.268626153469085693e-01,-1.290420442819595337e-01
9.000000000000000222e-01,2.802662667350993342e+00,-7.880618235987222331e-01,-5.821151387069084526e-02,-4.006778076291084290e-02,-4.006787389516830444e-02,-4.006774723529815674e-02,-4.006768018007278442e-02,-4.006779193878173828e-02,-4.006782174110412598e-02,-4.006776213645935059e-02,-4.006783664226531982e-02,-4.006786271929740906e-02,-4.006787016987800598e-02,-4.006801173090934753e-02,-4.006802290678024292e-02,-4.006815329194068909e-02,-4.006833955645561218e-02,-4.006810486316680908e-02,-4.006819427013397217e-02,-4.006809368729591370e-02,-4.006785154342651367e-02,-4.006759449839591980e-02,-4.006732255220413208e-02,-4.006714746356010437e-02,-4.006686434149742126e-02,-4.006650298833847046e-02,-4.006633535027503967e-02,-4.006639868021011353e-02,-4.006649926304817200e-02,-4.006654024124145508e-02,-4.006709530949592590e-02,-4.006766900420188904e-02,-4.006852209568023682e-02,-4.006960242986679077e-02,-4.007069393992424011e-02,-4.007193073630332947e-02,-4.007295146584510803e-02,-4.007376357913017273e-02,-4.007423296570777893e-02,-4.007391259074211121e-02,-4.007286950945854187e-02,-4.007106646895408630e-02,-4.006842896342277527e-02,-4.006499797105789185e-02,-4.006068035960197449e-02,-4.005601629614830017e-02,-4.005112126469612122e-02,-4.004664346575737000e-02,-4.004294797778129578e-02,-4.004142805933952332e-02,-4.004221037030220032e-02,-4.004587605595588684e-02,-4.005311802029609680e-02,-4.006434231996536255e-02,-4.007897898554801941e-02,-4.009689763188362122e-02,-4.011691734194755554e-02,-4.013745859265327454e-02,-4.015627875924110413e-02,-4.017084091901779175e-02,-4.017828777432441711e-02,-4.017599299550056458e-02,-4.016072675585746765e-02,-4.013082012534141541e-02,-4.008497670292854309e-02,-4.002370685338973999e-02,-3.994908183813095093e-02,-3.986571356654167175e-02,-3.977980092167854309e-02,-3.970032930374145508e-02,-3.963815420866012573e-02,-3.960505872964859009e-02,-3.961303830146789551e-02,-3.967388346791267395e-02,-3.979641944169998169e-02,-3.998552635312080383e-02,-4.023932293057441711e-02,-4.054972901940345764e-02,-4.089858382940292358e-02,-4.125891998410224915e-02,-4.159405454993247986e-02,-4.185976088047027588e-02,-4.200579598546028137e-02,-4.198081418871879578e-02,-4.173643514513969421e-02,-4.123511165380477905e-02,-4.045580700039863586e-02,-3.940267860889434814e-02,-3.811128064990043640e-02,-3.665322437882423401e-02,-3.516291454434394836e-02,-3.382525965571403503e-02,-3.277607262134552002e-02,-3.219231218099594116e-02,-3.226109221577644348e-02,-3.313213586807250977e-02,-3.496825322508811951e-02,-3.793567046523094177e-02,-4.206437245011329651e-02,-4.724859818816184998e-02,-5.328287929296493530e-02,-6.025175377726554871e-02,-6.744463741779327393e-02
1.300000000000000044e+00,2.858878765882878703e+00,-1.861587648544101192e+00,-2.530879882973050554e-01,1.777316480875015259e-01,1.777317076921463013e-01,1.777317076921463013e-01,1.777318567037582397e-01,1.777318418025970459e-01,1.777318865060806274e-01,1.777319163084030151e-01,1.777317374944686890e-01,1.777314990758895874e-01,1.777314394712448120e-01,1.777313947677612305e-01,1.777313351631164551e-01,1.777310818433761597e-01,1.777307540178298950e-01,1.777306646108627319e-01,1.777305752038955688e-01,1.777306497097015381e-01,1.777309030294418335e-01,1.777310818433761597e-01,1.777312159538269043e-01,1.777317672967910767e-01,1.777324229478836060e-01,1.777331680059432983e-01,1.777338236570358276e-01,1.777344793081283569e-01,1.777351945638656616e-01,1.777354031801223755e-01,1.777353882789611816e-01,1.777351349592208862e-01,1.777341216802597046e-01,1.777327358722686768e-01,1.777307093143463135e-01,1.777282953262329102e-01,1.777255088090896606e-01,1.777225583791732788e-01,1.777199059724807739e-01,1.777177006006240845e-01,1.777162253856658936e-01,1.777161806821823120e-01,1.777177453041076660e-01,1.777213811874389648e-01,1.777267605066299438e-01,1.777344346046447754e-01,1.777438819408416748e-01,1.777545809745788574e-01,1.777654737234115601e-01,1.777763813734054565e-01,1.777853965759277344e-01,1.777910739183425903e-01,1.777920275926589966e-01,1.777868717908859253e-01,1.777741611003875732e-01,1.777534037828445435e-01,1.777243763208389282e-01,1.776878982782363892e-01,1.776456087827682495e-01,1.776007562875747681e-01,1.775574833154678345e-01,1.775206625461578369e-01,1.774962544441223145e-01,1.774901896715164185e-01,1.775083690881729126e-01,1.775552332401275635e-01,1.776345819234848022e-01,1.777466237545013428e-01,1.778889298439025879e-01,1.780543625354766846e-01,1.782317906618118286e-01,1.784056425094604492e-01,1.785561591386795044e-01,1.786606907844543457e-01,1.786945313215255737e-01,1.786346733570098877e-01,1.784607023000717163e-01,1.781594008207321167e-01,1.777270883321762085e-01,1.771734654903411865e-01,1.765235215425491333e-01,1.758196949958801270e-01,1.751227676868438721e-01,1.745093613862991333e-01,1.740590333938598633e-01,1.738354116678237915e-01,1.740078032016754150e-01,1.746510267257690430e-01,1.757888942956924438e-01,1.774163246154785156e-01,1.794960647821426392e-01,1.819458454847335815e-01,1.845718026161193848e-01,1.871508508920669556e-01,1.895170658826828003e-01,1.913693696260452271e-01,1.923073083162307739e-01,1.919314563274383545e-01,1.898960173130035400e-01,1.859443932771682739e-01,1.799575537443161011e-01,1.720293313264846802e-01,1.624777019023895264e-01
8.000000000000000444e-01,2.783766293796463565e+00,-5.263667354912017204e-01,1.498081806075368672e-02,-9.410119801759719849e-02,-9.410120546817779541e-02,-9.410125017166137695e-02,-9.410113096237182617e-02,-9.410126507282257080e-02,-9.410132467746734619e-02,-9.410129487514495850e-02,-9.410117566585540771e-02,-9.410110116004943848e-02,-9.410096704959869385e-02,-9.410091489553451538e-02,-9.410087764263153076e-02,-9.410084038972854614e-02,-9.410069882869720459e-02,-9.410076588392257690e-02,-9.410083293914794922e-02,-9.410074353218078613e-02,-9.410067647695541382e-02,-9.410077333450317383e-02,-9.410117566585540771e-02,-9.410142898559570312e-02,-9.410187602043151855e-02,-9.410215914249420166e-02,-9.410241246223449707e-02,-9.410257637500762939e-02,-9.410262107849121094e-02,-9.410275518894195557e-02,-9.410266578197479248e-02,-9.410228580236434937e-02,-9.410174190998077393e-02,-9.410102665424346924e-02,-9.409970045089721680e-02,-9.409856796264648438e-02,-9.409742057323455811e-02,-9.409603476524353027e-02,-9.409502148628234863e-02,-9.409418702125549316e-02,-9.409429132938385010e-02,-9.409469366073608398e-02,-9.409612417221069336e-02,-9.409858286380767822e-02,-9.410187602043151855e-02,-9.410604834556579590e-02,-9.411102533340454102e-02,-9.411638230085372925e-02,-9.412154555320739746e-02,-9.412597119808197021e-02,-9.412924945354461670e-02,-9.413030743598937988e-02,-9.412848204374313354e-02,-9.412300586700439453e-02,-9.411364793777465820e-02,-9.409991651773452759e-02,-9.408254921436309814e-02,-9.406191110610961914e-02,-9.403972327709197998e-02,-9.401738643646240234e-02,-9.399759769439697266e-02,-9.398350119590759277e-02,-9.397791326045989990e-02,-9.398399293422698975e-02,-9.400504827499389648e-02,-9.404257684946060181e-02,-9.409759193658828735e-02,-9.416922181844711304e-02,-9.425469487905502319e-02,-9.434838593006134033e-02,-9.444281458854675293e-02,-9.452792257070541382e-02,-9.459131956100463867e-02,-9.462013840675354004e-02,-9.460068494081497192e-02,-9.452095627784729004e-02,-9.437178820371627808e-02,-9.414892643690109253e-02,-9.385532140731811523e-02,-9.350180625915527344e-02,-9.310935437679290771e-02,-9.270949661731719971e-02,-9.234331548213958740e-02,-9.206117689609527588e-02,-9.190364181995391846e-02,-9.195192158222198486e-02,-9.224539995193481445e-02,-9.285438060760498047e-02,-9.377285093069076538e-02,-9.499950706958770752e-02,-9.651194512844085693e-02,-9.819610416889190674e-02,-9.994302690029144287e-02,-1.015581935644149780e-01,-1.028853505849838257e-01,-1.036210358142852783e-01,-1.034984588623046875e-01,-1.023091971874237061e-01,-9.988296031951904297e-02,-9.608757495880126953e-02,-9.096385538578033447e-02,-8.470803499221801758e-02,-7.764208316802978516e-02
9.499999999999999556e-01,2.813015775780205896e+00,-9.162268017330317260e-01,-8.722712833669321597e-02,-1.447077840566635132e-02,-1.447087898850440979e-02,-1.447080075740814209e-02,-1.447079703211784363e-02,-1.447094604372978210e-02,-1.447076350450515747e-02,-1.447091624140739441e-02,-1.447099447250366211e-02,-1.447112485766410828e-02,-1.447112485766410828e-02,-1.447102054953575134e-02,-1.447099074721336365e-02,-1.447093114256858826e-02,-1.447096467018127441e-02,-1.447072625160217285e-02,-1.447077095508575439e-02,-1.447061821818351746e-02,-1.447058469057083130e-02,-1.447031274437904358e-02,-1.447023823857307434e-02,-1.447016745805740356e-02,-1.447002962231636047e-02,-1.446988806128501892e-02,-1.446998119354248047e-02,-1.447045430541038513e-02,-1.447096839547157288e-02,-1.447128504514694214e-02,-1.447198167443275452e-02,-1.447251811623573303e-02,-1.447311416268348694e-02,-1.447359099984169006e-02,-1.447407901287078857e-02,-1.447442919015884399e-02,-1.447437703609466553e-02,-1.447397097945213318e-02,-1.447285711765289307e-02,-1.447141543030738831e-02,-1.446940004825592041e-02,-1.446688547730445862e-02,-1.446419581770896912e-02,-1.446128636598587036e-02,-1.445864886045455933e-02,-1.445648446679115295e-02,-1.445556804537773132e-02,-1.445599272847175598e-02,-1.445820555090904236e-02,-1.446224376559257507e-02,-1.446854695677757263e-02,-1.447695121169090271e-02,-1.448728144168853760e-02,-1.449878886342048645e-02,-1.451071351766586304e-02,-1.452179625630378723e-02,-1.453024893999099731e-02,-1.453491300344467163e-02,-1.453381404280662537e-02,-1.452538743615150452e-02,-1.450835168361663818e-02,-1.448198780417442322e-02,-1.444690302014350891e-02,-1.440392807126045227e-02,-1.435570791363716125e-02,-1.430580019950866699e-02,-1.425951719284057617e-02,-1.422289386391639709e-02,-1.420279964804649353e-02,-1.420648768544197083e-02,-1.424043998122215271e-02,-1.430999115109443665e-02,-1.441798359155654907e-02,-1.456366851925849915e-02,-1.474257931113243103e-02,-1.494448632001876831e-02,-1.515363156795501709e-02,-1.534891501069068909e-02,-1.550526544451713562e-02,-1.559336483478546143e-02,-1.558355987071990967e-02,-1.544746384024620056e-02,-1.516313478350639343e-02,-1.471768692135810852e-02,-1.411304995417594910e-02,-1.336882263422012329e-02,-1.252586022019386292e-02,-1.164874807000160217e-02,-1.082377880811691284e-02,-1.015822589397430420e-02,-9.772274643182754517e-03,-9.792510420083999634e-03,-1.033622398972511292e-02,-1.149865239858627319e-02,-1.333455368876457214e-02,-1.584029570221900940e-02,-1.893729716539382935e-02,-2.245741710066795349e-02,-2.613888680934906006e-02,-2.961102500557899475e-02,-3.252293542027473450e-02,-3.457153961062431335e-02,-3.500890359282493591e-02
1.000000000000000000e+00,2.823368585337187042e+00,-1.044392038301833470e+00,-1.162421288086996629e-01,1.112605258822441101e-02,1.112603768706321716e-02,1.112602278590202332e-02,1.112603768706321716e-02,1.112604513764381409e-02,1.112594082951545715e-02,1.112601533532142639e-02,1.112600043416023254e-02,1.112612709403038025e-02,1.112608984112739563e-02,1.112592592835426331e-02,1.112608984112739563e-02,1.112609729170799255e-02,1.112600788474082947e-02,1.112600043416023254e-02,1.112594828009605408e-02,1.112572476267814636e-02,1.112555339932441711e-02,1.112561300396919250e-02,1.112550869584083557e-02,1.112568005919456482e-02,1.112562790513038635e-02,1.112585142254829407e-02,1.112614944577217102e-02,1.112621650099754333e-02,1.112651452422142029e-02,1.112662628293037415e-02,1.112694665789604187e-02,1.112706586718559265e-02,1.112750545144081116e-02,1.112763956189155579e-02,1.112769171595573425e-02,1.112750545144081116e-02,1.112705841660499573e-02,1.112638041377067566e-02,1.112562790513038635e-02,1.112450286746025085e-02,1.112300530076026917e-02,1.112176105380058289e-02,1.112064346671104431e-02,1.111942157149314880e-02,1.111891493201255798e-02,1.111925020813941956e-02,1.112015172839164734e-02,1.112188026309013367e-02,1.112479344010353088e-02,1.112856343388557434e-02,1.113278791308403015e-02,1.113786920905113220e-02,1.114318892359733582e-02,1.114817336201667786e-02,1.115224882960319519e-02,1.115452125668525696e-02,1.115451380610466003e-02,1.115119829773902893e-02,1.114418730139732361e-02,1.113288477063179016e-02,1.111759617924690247e-02,1.109874621033668518e-02,1.107732579112052917e-02,1.105487719178199768e-02,1.103376969695091248e-02,1.101678237318992615e-02,1.100638136267662048e-02,1.100623980164527893e-02,1.101953908801078796e-02,1.104838028550148010e-02,1.109458878636360168e-02,1.115756109356880188e-02,1.123603060841560364e-02,1.132540032267570496e-02,1.141935214400291443e-02,1.150839403271675110e-02,1.158189401030540466e-02,1.162660494446754456e-02,1.162912324070930481e-02,1.157638803124427795e-02,1.145851984620094299e-02,1.126876845955848694e-02,1.100722327828407288e-02,1.068117842078208923e-02,1.030774042010307312e-02,9.914349764585494995e-03,9.538199752569198608e-03,9.226392954587936401e-03,9.032372385263442993e-03,9.012620896100997925e-03,9.221095591783523560e-03,9.702380746603012085e-03,1.048354431986808777e-02,1.156738027930259705e-02,1.292351260781288147e-02,1.448247954249382019e-02,1.613201573491096497e-02,1.771644130349159241e-02,1.904076710343360901e-02,1.988193020224571228e-02,2.000289037823677063e-02,1.917749270796775818e-02,1.721643283963203430e-02
6.500000000000000222e-01,2.833330191336837167e+00,-7.235191557381950855e-02,1.211157620464175522e-01,-1.835001260042190552e-01,-1.835000663995742798e-01,-1.835000663995742798e-01,-1.835000663995742798e-01,-1.835000067949295044e-01,-1.834998875856399536e-01,-1.834999769926071167e-01,-1.834999918937683105e-01,-1.835000067949295044e-01,-1.834999620914459229e-01,-1.834998875856399536e-01,-1.834999471902847290e-01,-1.834999769926071167e-01,-1.835001558065414429e-01,-1.835001707077026367e-01,-1.835003048181533813e-01,-1.835005134344100952e-01,-1.835003644227981567e-01,-1.835002899169921875e-01,-1.835005432367324829e-01,-1.835005283355712891e-01,-1.835004538297653198e-01,-1.835002154111862183e-01,-1.834999173879623413e-01,-1.834995001554489136e-01,-1.834993511438369751e-01,-1.834990382194519043e-01,-1.834988147020339966e-01,-1.834984868764877319e-01,-1.834982782602310181e-01,-1.834983080625534058e-01,-1.834985762834548950e-01,-1.834991574287414551e-01,-1.834995597600936890e-01,-1.835005134344100952e-01,-1.835017949342727661e-01,-1.835031509399414062e-01,-1.835044771432876587e-01,-1.835057884454727173e-01,-1.835067868232727051e-01,-1.835072785615921021e-01,-1.835073083639144897e-01,-1.835066378116607666e-01,-1.835049241781234741e-01,-1.835023164749145508e-01,-1.834986358880996704e-01,-1.834940910339355469e-01,-1.834888309240341187e-01,-1.834832876920700073e-01,-1.834778338670730591e-01,-1.834733337163925171e-01,-1.834702342748641968e-01,-1.834696084260940552e-01,-1.834721714258193970e-01,-1.834784001111984253e-01,-1.834888756275177002e-01,-1.835034340620040894e-01,-1.835218816995620728e-01,-1.835432946681976318e-01,-1.835662573575973511e-01,-1.835887283086776733e-01,-1.836085468530654907e-01,-1.836219429969787598e-01,-1.836258620023727417e-01,-1.836177408695220947e-01,-1.835942268371582031e-01,-1.835536062717437744e-01,-1.834958642721176147e-01,-1.834219545125961304e-01,-1.833347827196121216e-01,-1.832402646541595459e-01,-1.831464022397994995e-01,-1.830636411905288696e-01,-1.830040365457534790e-01,-1.829805523157119751e-01,-1.830065697431564331e-01,-1.830932646989822388e-01,-1.832490712404251099e-01,-1.834771484136581421e-01,-1.837738901376724243e-01,-1.841269284486770630e-01,-1.845134049654006958e-01,-1.849010288715362549e-01,-1.852535307407379150e-01,-1.855140924453735352e-01,-1.856138557195663452e-01,-1.854852586984634399e-01,-1.850954741239547729e-01,-1.844117492437362671e-01,-1.834445148706436157e-01,-1.822481602430343628e-01,-1.809030622243881226e-01,-1.795160919427871704e-01,-1.782050579786300659e-01,-1.771111488342285156e-01,-1.763607263565063477e-01,-1.761310398578643799e-01,-1.766077131032943726e-01,-1.779396981000900269e-01,-1.802534610033035278e-01
1.300000000000000044e+00,2.858878765882878703e+00,-1.861587648544101192e+00,-2.530879882973050554e-01,1.777316480875015259e-01,1.777317076921463013e-01,1.777317076921463013e-01,1.777318567037582397e-01,1.777318418025970459e-01,1.777318865060806274e-01,1.777319163084030151e-01,1.777317374944686890e-01,1.777314990758895874e-01,1.777314394712448120e-01,1.777313947677612305e-01,1.777313351631164551e-01,1.777310818433761597e-01,1.777307540178298950e-01,1.777306646108627319e-01,1.777305752038955688e-01,1.777306497097015381e-01,1.777309030294418335e-01,1.777310818433761597e-01,1.777312159538269043e-01,1.777317672967910767e-01,1.777324229478836060e-01,1.777331680059432983e-01,1.777338236570358276e-01,1.777344793081283569e-01,1.777351945638656616e-01,1.777354031801223755e-01,1.777353882789611816e-01,1.777351349592208862e-01,1.777341216802597046e-01,1.777327358722686768e-01,1.777307093143463135e-01,1.777282953262329102e-01,1.777255088090896606e-01,1.777225583791732788e-01,1.777199059724807739e-01,1.777177006006240845e-01,1.777162253856658936e-01,1.777161806821823120e-01,1.777177453041076660e-01,1.777213811874389648e-01,1.777267605066299438e-01,1.777344346046447754e-01,1.777438819408416748e-01,1.777545809745788574e-01,1.777654737234115601e-01,1.777763813734054565e-01,1.777853965759277344e-01,1.777910739183425903e-01,1.777920275926589966e-01,1.777868717908859253e-01,1.777741611003875732e-01,1.777534037828445435e-01,1.777243763208389282e-01,1.776878982782363892e-01,1.776456087827682495e-01,1.776007562875747681e-01,1.775574833154678345e-01,1.775206625461578369e-01,1.774962544441223145e-01,1.774901896715164185e-01,1.775083690881729126e-01,1.775552332401275635e-01,1.776345819234848022e-01,1.777466237545013428e-01,1.778889298439025879e-01,1.780543625354766846e-01,1.782317906618118286e-01,1.784056425094604492e-01,1.785561591386795044e-01,1.786606907844543457e-01,1.786945313215255737e-01,1.786346733570098877e-01,1.784607023000717163e-01,1.781594008207321167e-01,1.777270883321762085e-01,1.771734654903411865e-01,1.765235215425491333e-01,1.758196949958801270e-01,1.751227676868438721e-01,1.745093613862991333e-01,1.740590333938598633e-01,1.738354116678237915e-01,1.740078032016754150e-01,1.746510267257690430e-01,1.757888942956924438e-01,1.774163246154785156e-01,1.794960647821426392e-01,1.819458454847335815e-01,1.845718026161193848e-01,1.871508508920669556e-01,1.895170658826828003e-01,1.913693696260452271e-01,1.923073083162307739e-01,1.919314563274383545e-01,1.898960173130035400e-01,1.859443932771682739e-01,1.799575537443161011e-01,1.720293313264846802e-01,1.624777019023895264e-01
1.000000000000000000e+00,2.823368585337187042e+00,-1.044392038301833470e+00,-1.162421288086996629e-01,1.112605258822441101e-02,1.112603768706321716e-02,1.112602278590202332e-02,1.112603768706321716e-02,1.112604513764381409e-02,1.112594082951545715e-02,1.112601533532142639e-02,1.112600043416023254e-02,1.112612709403038025e-02,1.112608984112739563e-02,1.112592592835426331e-02,1.112608984112739563e-02,1.112609729170799255e-02,1.112600788474082947e-02,1.112600043416023254e-02,1.112594828009605408e-02,1.112572476267814636e-02,1.112555339932441711e-02,1.112561300396919250e-02,1.112550869584083557e-02,1.112568005919456482e-02,1.112562790513038635e-02,1.112585142254829407e-02,1.112614944577217102e-02,1.112621650099754333e-02,1.112651452422142029e-02,1.112662628293037415e-02,1.112694665789604187e-02,1.112706586718559265e-02,1.112750545144081116e-02,1.112763956189155579e-02,1.112769171595573425e-02,1.112750545144081116e-02,1.112705841660499573e-02,1.112638041377067566e-02,1.112562790513038635e-02,1.112450286746025085e-02,1.112300530076026917e-02,1.112176105380058289e-02,1.112064346671104431e-02,1.111942157149314880e-02,1.111891493201255798e-02,1.111925020813941956e-02,1.112015172839164734e-02,1.112188026309013367e-02,1.112479344010353088e-02,1.112856343388557434e-02,1.113278791308403015e-02,1.113786920905113220e-02,1.114318892359733582e-02,1.114817336201667786e-02,1.115224882960319519e-02,1.115452125668525696e-02,1.115451380610466003e-02,1.115119829773902893e-02,1.114418730139732361e-02,1.113288477063179016e-02,1.111759617924690247e-02,1.109874621033668518e-02,1.107732579112052917e-02,1.105487719178199768e-02,1.103376969695091248e-02,1.101678237318992615e-02,1.100638136267662048e-02,1.100623980164527893e-02,1.101953908801078796e-02,1.104838028550148010e-02,1.109458878636360168e-02,1.115756109356880188e-02,1.123603060841560364e-02,1.132540032267570496e-02,1.141935214400291443e-02,1.150839403271675110e-02,1.158189401030540466e-02,1.162660494446754456e-02,1.162912324070930481e-02,1.157638803124427795e-02,1.145851984620094299e-02,1.126876845955848694e-02,1.100722327828407288e-02,1.068117842078208923e-02,1.030774042010307312e-02,9.914349764585494995e-03,9.538199752569198608e-03,9.226392954587936401e-03,9.032372385263442993e-03,9.012620896100997925e-03,9.221095591783523560e-03,9.702380746603012085e-03,1.048354431986808777e-02,1.156738027930259705e-02,1.292351260781288147e-02,1.448247954249382019e-02,1.613201573491096497e-02,1.771644130349159241e-02,1.904076710343360901e-02,1.988193020224571228e-02,2.000289037823677063e-02,1.917749270796775818e-02,1.721643283963203430e-02
