2.707957863938237786e+00 2.679959544309850727e+00 2.707957863938237786e+00 2.713829636307769189e+00 2.679959544309850727e+00 2.705894791361457496e+00 2.739923345144596123e+00 2.739923345144596123e+00 2.679959544309850727e+00 2.675700476064637456e+00 2.757211309571900859e+00 2.724484138637409902e+00 2.724484138637409902e+00 2.757211309571900859e+00 2.685829756340712748e+00 2.705894791361457496e+00 2.697717833645623564e+00 2.697717833645623564e+00 2.703661675026530098e+00 2.675700476064637900e+00
-1.953627779437736134e+00 -8.898473822581673964e-01 -1.953627779437736134e+00 -1.820262614317030625e+00 -8.898473822581673964e-01 -2.086590517195747729e+00 -2.973224138981985787e-01 -2.973224138981985787e-01 -8.898473822581673964e-01 -7.510225369093885828e-01 -1.343965389241732755e-01 -4.532952285220060995e-01 -4.532952285220060995e-01 -1.343965389241732755e-01 -1.014449788085490134e+00 -2.086590517195747729e+00 -1.271742399479585561e+00 -1.271742399479585561e+00 -1.400388256981708324e+00 -7.510225369093885828e-01
